version,sha256,path,os_name,os_arch
3.11.4,0e649bea8993fc52939c6a8a086a85e0ae0e743422c61ae53b6d6bfd15d61cfe,pythons/3.11.4/ubuntu-22-04-arm64-0e649bea8993fc52939c6a8a086a85e0ae0e743422c61ae53b6d6bfd15d61cfe.tar,ubuntu 22.04,arm64
3.11.4,50fc2f4613b9d8f24d2e9b2a0ca591670c2f448df80bc84fcf8cff5a00900cee,pythons/3.11.4/ubuntu-22-04-x86_64-50fc2f4613b9d8f24d2e9b2a0ca591670c2f448df80bc84fcf8cff5a00900cee.tar,ubuntu 22.04,x86_64
3.11.4,13708a4705dfd88f236ba8e7f855bce703b9c90d05c94fa05eab94275648f745,pythons/3.11.4/ubuntu-24-04-arm64-13708a4705dfd88f236ba8e7f855bce703b9c90d05c94fa05eab94275648f745.tar,ubuntu 24.04,arm64
3.11.4,ad2a141211c4e8c2529f1e4c8072c42041be6802940cb0dc2599e65fcf26a15a,pythons/3.11.4/ubuntu-24-04-x86_64-ad2a141211c4e8c2529f1e4c8072c42041be6802940cb0dc2599e65fcf26a15a.tar,ubuntu 24.04,x86_64
3.11.5,441b9a944d56e0194626ca8799791ac421739499b6dd81c9a831261aa11a613c,pythons/3.11.5/ubuntu-22-04-arm64-441b9a944d56e0194626ca8799791ac421739499b6dd81c9a831261aa11a613c.tar,ubuntu 22.04,arm64
3.11.5,8e9c7c8ae54273e237e211433f1b5033e7b99f7af275295990561f3c1c71996f,pythons/3.11.5/ubuntu-22-04-x86_64-8e9c7c8ae54273e237e211433f1b5033e7b99f7af275295990561f3c1c71996f.tar,ubuntu 22.04,x86_64
3.11.5,f5e98644c9eca9c68c2f81dd68000b6c48f13f8e5e3eddeacd7ce5f0e610c259,pythons/3.11.5/ubuntu-24-04-arm64-f5e98644c9eca9c68c2f81dd68000b6c48f13f8e5e3eddeacd7ce5f0e610c259.tar,ubuntu 24.04,arm64
3.11.5,de88575b46e6bd8720a2527e150be7375ff5b896e9836cc5a83bb33ffa80ddfc,pythons/3.11.5/ubuntu-24-04-x86_64-de88575b46e6bd8720a2527e150be7375ff5b896e9836cc5a83bb33ffa80ddfc.tar,ubuntu 24.04,x86_64
3.11.6,bc2524ac43a0e68fd1911686d73e9dba7a0dce0788c299a3ef17e4cc35b007ca,pythons/3.11.6/ubuntu-22-04-arm64-bc2524ac43a0e68fd1911686d73e9dba7a0dce0788c299a3ef17e4cc35b007ca.tar,ubuntu 22.04,arm64
3.11.6,f6a82aed91f4b69a4a6170cb331fab25fdea5c58b2b82b8ff2a1984310f87d80,pythons/3.11.6/ubuntu-22-04-x86_64-f6a82aed91f4b69a4a6170cb331fab25fdea5c58b2b82b8ff2a1984310f87d80.tar,ubuntu 22.04,x86_64
3.11.6,3efe0b7f9422c72066f8a0c15a5f20414b8efe324e115a72dd9e5943b3b5864f,pythons/3.11.6/ubuntu-24-04-arm64-3efe0b7f9422c72066f8a0c15a5f20414b8efe324e115a72dd9e5943b3b5864f.tar,ubuntu 24.04,arm64
3.11.6,2612c028d9fc79048c5a127091a32faf8eb9ce69a51cc5808a9063cb3f03c3b8,pythons/3.11.6/ubuntu-24-04-x86_64-2612c028d9fc79048c5a127091a32faf8eb9ce69a51cc5808a9063cb3f03c3b8.tar,ubuntu 24.04,x86_64
3.11.7,ce21d56a3aaba671973d545aeeb6ea19c5bef0f729d4fce0781329e16c25a74a,pythons/3.11.7/ubuntu-22-04-arm64-ce21d56a3aaba671973d545aeeb6ea19c5bef0f729d4fce0781329e16c25a74a.tar,ubuntu 22.04,arm64
3.11.7,889f87fc78d61c1098e74ee3a8ac15c7e6450d4fb9ab18f109f2e05370a90218,pythons/3.11.7/ubuntu-22-04-x86_64-889f87fc78d61c1098e74ee3a8ac15c7e6450d4fb9ab18f109f2e05370a90218.tar,ubuntu 22.04,x86_64
3.11.7,31b8d8763bf592b1e2a2d5f0442c8a916118f5f8adc0410e8be2b3c049f5b1dc,pythons/3.11.7/ubuntu-24-04-arm64-31b8d8763bf592b1e2a2d5f0442c8a916118f5f8adc0410e8be2b3c049f5b1dc.tar,ubuntu 24.04,arm64
3.11.7,7f5adb70de8f3c5a75b96ad9aa99720945d32f329b30a3466095a4117a07d94b,pythons/3.11.7/ubuntu-24-04-x86_64-7f5adb70de8f3c5a75b96ad9aa99720945d32f329b30a3466095a4117a07d94b.tar,ubuntu 24.04,x86_64
3.11.8,aea7ed7dce6e88b46ac4acfe05994fbe806d19529d62c676bb869f40ed617d7a,pythons/3.11.8/ubuntu-22-04-arm64-aea7ed7dce6e88b46ac4acfe05994fbe806d19529d62c676bb869f40ed617d7a.tar,ubuntu 22.04,arm64
3.11.8,6dcb1111f466a7b4a818c111817788139a24cd72e5bbef2f90b3ec998faae639,pythons/3.11.8/ubuntu-22-04-x86_64-6dcb1111f466a7b4a818c111817788139a24cd72e5bbef2f90b3ec998faae639.tar,ubuntu 22.04,x86_64
3.11.8,71ec70eeabbaa7973827214dd6dd05fb05fdae767f2d31b51d8e00b0b2810896,pythons/3.11.8/ubuntu-24-04-arm64-71ec70eeabbaa7973827214dd6dd05fb05fdae767f2d31b51d8e00b0b2810896.tar,ubuntu 24.04,arm64
3.11.8,77d36f765d251294820e937a92d7245d282e5ba9223e7d43433933d026517775,pythons/3.11.8/ubuntu-24-04-x86_64-77d36f765d251294820e937a92d7245d282e5ba9223e7d43433933d026517775.tar,ubuntu 24.04,x86_64
3.11.9,ea90c4dfc84417a0b3e2cbf0d8ee8ad7a0d777cb7cb0e5af33e577a76c789d50,pythons/3.11.9/ubuntu-22-04-arm64-ea90c4dfc84417a0b3e2cbf0d8ee8ad7a0d777cb7cb0e5af33e577a76c789d50.tar,ubuntu 22.04,arm64
3.11.9,4175edc52635dfe08f8d86aeefa82ff3b75753efd5c699646dfb2329bf743f38,pythons/3.11.9/ubuntu-22-04-x86_64-4175edc52635dfe08f8d86aeefa82ff3b75753efd5c699646dfb2329bf743f38.tar,ubuntu 22.04,x86_64
3.11.9,e0e38f3dbcb0187d1d3038e1dd7afecd62c93ad464f2bf41405df47732f99b0e,pythons/3.11.9/ubuntu-24-04-arm64-e0e38f3dbcb0187d1d3038e1dd7afecd62c93ad464f2bf41405df47732f99b0e.tar,ubuntu 24.04,arm64
3.11.9,faab9a73a313c8c329a37b4a409e93f781597974e408ac266f77eeb6462736a3,pythons/3.11.9/ubuntu-24-04-x86_64-faab9a73a313c8c329a37b4a409e93f781597974e408ac266f77eeb6462736a3.tar,ubuntu 24.04,x86_64
3.11.10,6bd982877a414f6f5f1c82e2d927c757228b9c9ed4ca83d7437600f12131d3c9,pythons/3.11.10/ubuntu-22-04-arm64-6bd982877a414f6f5f1c82e2d927c757228b9c9ed4ca83d7437600f12131d3c9.tar,ubuntu 22.04,arm64
3.11.10,5517e7f580b40a84d2b3655420412584a71e907d10d9f24179d1558ceb88e9ad,pythons/3.11.10/ubuntu-22-04-x86_64-5517e7f580b40a84d2b3655420412584a71e907d10d9f24179d1558ceb88e9ad.tar,ubuntu 22.04,x86_64
3.11.10,d2d2e80f9f3486461d78bb7ec1fe61db9ded13baac3b50dcff2bba880b753d1c,pythons/3.11.10/ubuntu-24-04-arm64-d2d2e80f9f3486461d78bb7ec1fe61db9ded13baac3b50dcff2bba880b753d1c.tar,ubuntu 24.04,arm64
3.11.10,06b02ff720b43ee5cc802d791f6433e5aa14cde96862f753193403a4ddcb398d,pythons/3.11.10/ubuntu-24-04-x86_64-06b02ff720b43ee5cc802d791f6433e5aa14cde96862f753193403a4ddcb398d.tar,ubuntu 24.04,x86_64
3.11.11,2d9cfeb56a9374d7a368f5ac00b7199159ad0a748c118ce40ec99e21e4e79d74,pythons/3.11.11/ubuntu-22-04-arm64-2d9cfeb56a9374d7a368f5ac00b7199159ad0a748c118ce40ec99e21e4e79d74.tar,ubuntu 22.04,arm64
3.11.11,70c6a96f71a7ebab188fc88bf6a0df20d0dc27b2233d903f57c93aa63274f15d,pythons/3.11.11/ubuntu-22-04-x86_64-70c6a96f71a7ebab188fc88bf6a0df20d0dc27b2233d903f57c93aa63274f15d.tar,ubuntu 22.04,x86_64
3.11.11,124d99d0ad2b3a8b016ef118235cca601efeedd0ea600121d5fb4004556e1b27,pythons/3.11.11/ubuntu-24-04-arm64-124d99d0ad2b3a8b016ef118235cca601efeedd0ea600121d5fb4004556e1b27.tar,ubuntu 24.04,arm64
3.11.11,5d69b321ac6822d4b36d899789647c2b640070bf97abe929098adc259689382b,pythons/3.11.11/ubuntu-24-04-x86_64-5d69b321ac6822d4b36d899789647c2b640070bf97abe929098adc259689382b.tar,ubuntu 24.04,x86_64
3.11.12,14685d9cfbbb16ca860f2a2e2c8107664ccc10c0e89695eccf7071a9ebc11401,pythons/3.11.12/ubuntu-22-04-arm64-14685d9cfbbb16ca860f2a2e2c8107664ccc10c0e89695eccf7071a9ebc11401.tar,ubuntu 22.04,arm64
3.11.12,ad7b0a6efd47c2ed8c94089d561032352cbd69129d28aacfc86000597cc58b7d,pythons/3.11.12/ubuntu-22-04-x86_64-ad7b0a6efd47c2ed8c94089d561032352cbd69129d28aacfc86000597cc58b7d.tar,ubuntu 22.04,x86_64
3.11.12,2a28ce27eb64c5f19b9a143dc726ced74dd579d253a9c92d5c875a61e78d281f,pythons/3.11.12/ubuntu-24-04-arm64-2a28ce27eb64c5f19b9a143dc726ced74dd579d253a9c92d5c875a61e78d281f.tar,ubuntu 24.04,arm64
3.11.12,0101d3da542feef224b22005c14bcf720e4ebb21dbd898fb47c149210e1a8631,pythons/3.11.12/ubuntu-24-04-x86_64-0101d3da542feef224b22005c14bcf720e4ebb21dbd898fb47c149210e1a8631.tar,ubuntu 24.04,x86_64
3.11.13,f1d24f45649411601a4c69d716cc7292de04b37e971100ecdf4ac08c34c90fa6,pythons/3.11.13/ubuntu-22-04-arm64-f1d24f45649411601a4c69d716cc7292de04b37e971100ecdf4ac08c34c90fa6.tar,ubuntu 22.04,arm64
3.11.13,ac2d3a63ab14de054d1c35b9dd70cac1a99e9139517779fa805ad9fe6772c3fd,pythons/3.11.13/ubuntu-22-04-x86_64-ac2d3a63ab14de054d1c35b9dd70cac1a99e9139517779fa805ad9fe6772c3fd.tar,ubuntu 22.04,x86_64
3.11.13,c61265ef01d6e9db85d7fec5aea13b3618e8e4ecadaa86dc0fdfea6a902de3ae,pythons/3.11.13/ubuntu-24-04-arm64-c61265ef01d6e9db85d7fec5aea13b3618e8e4ecadaa86dc0fdfea6a902de3ae.tar,ubuntu 24.04,arm64
3.11.13,1e612a1c484fbf7683b08fa77d9af509f96563c059f3d3e7f4531dbd6d7d744f,pythons/3.11.13/ubuntu-24-04-x86_64-1e612a1c484fbf7683b08fa77d9af509f96563c059f3d3e7f4531dbd6d7d744f.tar,ubuntu 24.04,x86_64
3.11.14,934bd594ec1d7a96d4a648996f97aa754cea46eb7d07f77144339f69cb528af7,pythons/3.11.14/ubuntu-22-04-arm64-934bd594ec1d7a96d4a648996f97aa754cea46eb7d07f77144339f69cb528af7.tar,ubuntu 22.04,arm64
3.11.14,4bea9902252e15d6e54a60de1eb9cb3810a4f7687aa769d2372c4beddb239d2a,pythons/3.11.14/ubuntu-22-04-x86_64-4bea9902252e15d6e54a60de1eb9cb3810a4f7687aa769d2372c4beddb239d2a.tar,ubuntu 22.04,x86_64
3.11.14,4cd2a84ae4bf5c8cf733e3dd73f8ddf1925ce9034fab21c48c0e935f95f7e450,pythons/3.11.14/ubuntu-24-04-arm64-4cd2a84ae4bf5c8cf733e3dd73f8ddf1925ce9034fab21c48c0e935f95f7e450.tar,ubuntu 24.04,arm64
3.11.14,20a301ce9fb48a6077b18602eca3fa405e625411ca381ae973fbd202fc374b47,pythons/3.11.14/ubuntu-24-04-x86_64-20a301ce9fb48a6077b18602eca3fa405e625411ca381ae973fbd202fc374b47.tar,ubuntu 24.04,x86_64
3.11.15,921943234ae3d54a9d2551e57cb02cecff4b1bc743ac3ebb987577bf77975f41,pythons/3.11.15/ubuntu-22-04-arm64-921943234ae3d54a9d2551e57cb02cecff4b1bc743ac3ebb987577bf77975f41.tar,ubuntu 22.04,arm64
3.11.15,d4d7ddeaa24fbebbf785b77831587fec774cb81369143f7b1d41c0a22df74846,pythons/3.11.15/ubuntu-22-04-x86_64-d4d7ddeaa24fbebbf785b77831587fec774cb81369143f7b1d41c0a22df74846.tar,ubuntu 22.04,x86_64
3.11.15,d73385db37a2668460c07248039f6189d10465277b4149617d22436de7f29e3e,pythons/3.11.15/ubuntu-24-04-arm64-d73385db37a2668460c07248039f6189d10465277b4149617d22436de7f29e3e.tar,ubuntu 24.04,arm64
3.11.15,8aca4cb000b57928c9f711889847c2759d1ced7de9435b0de296760f22063a99,pythons/3.11.15/ubuntu-24-04-x86_64-8aca4cb000b57928c9f711889847c2759d1ced7de9435b0de296760f22063a99.tar,ubuntu 24.04,x86_64
3.12.0,54da8b71a7576e9a5bf4770ea85c00bcffc3117f600f8c285f287bb539bb2c1e,pythons/3.12.0/ubuntu-22-04-arm64-54da8b71a7576e9a5bf4770ea85c00bcffc3117f600f8c285f287bb539bb2c1e.tar,ubuntu 22.04,arm64
3.12.0,e50527660ee84f5e4ed7de215ab1d838beafd12882bf726c4753b023ffd23324,pythons/3.12.0/ubuntu-22-04-x86_64-e50527660ee84f5e4ed7de215ab1d838beafd12882bf726c4753b023ffd23324.tar,ubuntu 22.04,x86_64
3.12.0,4f874e607d1e1aa5772acaa6353f97124e19d6f89034f79993249dba6336fa4f,pythons/3.12.0/ubuntu-24-04-arm64-4f874e607d1e1aa5772acaa6353f97124e19d6f89034f79993249dba6336fa4f.tar,ubuntu 24.04,arm64
3.12.0,a79ab3e0691f5287538b47717a427c34c830dfbeda7bde99da520a4bc3b41006,pythons/3.12.0/ubuntu-24-04-x86_64-a79ab3e0691f5287538b47717a427c34c830dfbeda7bde99da520a4bc3b41006.tar,ubuntu 24.04,x86_64
3.12.1,b261e3bc664b3212c214311123e2cf4000d19c84c998913903afdaef0a1a4961,pythons/3.12.1/ubuntu-22-04-arm64-b261e3bc664b3212c214311123e2cf4000d19c84c998913903afdaef0a1a4961.tar,ubuntu 22.04,arm64
3.12.1,2b880a5c9ec8050a6e16c39afed5ee47b3aab0f01d538447d60ddfcfd4ea4d79,pythons/3.12.1/ubuntu-22-04-x86_64-2b880a5c9ec8050a6e16c39afed5ee47b3aab0f01d538447d60ddfcfd4ea4d79.tar,ubuntu 22.04,x86_64
3.12.1,33181142af8db1ffa3cc02b69b18693c24212a5d6b40db1c820ce0cff6b8d834,pythons/3.12.1/ubuntu-24-04-arm64-33181142af8db1ffa3cc02b69b18693c24212a5d6b40db1c820ce0cff6b8d834.tar,ubuntu 24.04,arm64
3.12.1,0638fad0a54484a06f6245dc9f970b7b3975377e6fdb6726d3df569204619a00,pythons/3.12.1/ubuntu-24-04-x86_64-0638fad0a54484a06f6245dc9f970b7b3975377e6fdb6726d3df569204619a00.tar,ubuntu 24.04,x86_64
3.12.2,bf972ed90a1e26f2474bb32d2c219fb0c242ef6c2fd1576a151178ef5e0ed9d7,pythons/3.12.2/ubuntu-22-04-arm64-bf972ed90a1e26f2474bb32d2c219fb0c242ef6c2fd1576a151178ef5e0ed9d7.tar,ubuntu 22.04,arm64
3.12.2,69b6a8b60701d90ba0f916dbbc22f790ed8f13d802ee37c1f62fe2616a0ad791,pythons/3.12.2/ubuntu-22-04-x86_64-69b6a8b60701d90ba0f916dbbc22f790ed8f13d802ee37c1f62fe2616a0ad791.tar,ubuntu 22.04,x86_64
3.12.2,0441897f354db5400e1bef3eefdad898e05ff2b8af12130af18c9e8099fcebe3,pythons/3.12.2/ubuntu-24-04-arm64-0441897f354db5400e1bef3eefdad898e05ff2b8af12130af18c9e8099fcebe3.tar,ubuntu 24.04,arm64
3.12.2,e042ad2a2a85eb5d0661850d374b3b6e1cd62b2a2de19c107a5154623623974d,pythons/3.12.2/ubuntu-24-04-x86_64-e042ad2a2a85eb5d0661850d374b3b6e1cd62b2a2de19c107a5154623623974d.tar,ubuntu 24.04,x86_64
3.12.3,135ab63f29d059cd0dbfe26863ddcd82e07b4d0a234ced6b4ce2e2f79690c05f,pythons/3.12.3/ubuntu-22-04-arm64-135ab63f29d059cd0dbfe26863ddcd82e07b4d0a234ced6b4ce2e2f79690c05f.tar,ubuntu 22.04,arm64
3.12.3,1b27580a218023db35616f016895e07564c36307d64e65d5df23e96c3df5009d,pythons/3.12.3/ubuntu-22-04-x86_64-1b27580a218023db35616f016895e07564c36307d64e65d5df23e96c3df5009d.tar,ubuntu 22.04,x86_64
3.12.3,553dd71b1e0371ac2dab30f0ce2c7dff73a9770569d2d80e553eed95d8456107,pythons/3.12.3/ubuntu-24-04-arm64-553dd71b1e0371ac2dab30f0ce2c7dff73a9770569d2d80e553eed95d8456107.tar,ubuntu 24.04,arm64
3.12.3,e0530f7300dc6c5ee0beaa5f3b810689e20c715f625c896308dabef6c459eab2,pythons/3.12.3/ubuntu-24-04-x86_64-e0530f7300dc6c5ee0beaa5f3b810689e20c715f625c896308dabef6c459eab2.tar,ubuntu 24.04,x86_64
3.12.4,7b0fb600b99d807a59a88b1a521340b81f965f491467f0b4b9f2d16c8f80f76a,pythons/3.12.4/ubuntu-22-04-arm64-7b0fb600b99d807a59a88b1a521340b81f965f491467f0b4b9f2d16c8f80f76a.tar,ubuntu 22.04,arm64
3.12.4,d2f225f2411464f5cb001ef94e4632794dee78084b7c16cdd8e13b074e54def6,pythons/3.12.4/ubuntu-22-04-x86_64-d2f225f2411464f5cb001ef94e4632794dee78084b7c16cdd8e13b074e54def6.tar,ubuntu 22.04,x86_64
3.12.4,6cba3c79a2186266f4338c79d031f48116599a01386441a83b193057b9533903,pythons/3.12.4/ubuntu-24-04-arm64-6cba3c79a2186266f4338c79d031f48116599a01386441a83b193057b9533903.tar,ubuntu 24.04,arm64
3.12.4,5f241f562b1c73f0a765f62547b42f727cb605aeb81153236d98626c6a59d054,pythons/3.12.4/ubuntu-24-04-x86_64-5f241f562b1c73f0a765f62547b42f727cb605aeb81153236d98626c6a59d054.tar,ubuntu 24.04,x86_64
3.12.5,7fd59c0766dc8bfc27dde95b3445eebcb81fd0fa98571023770500393a0174c6,pythons/3.12.5/ubuntu-22-04-arm64-7fd59c0766dc8bfc27dde95b3445eebcb81fd0fa98571023770500393a0174c6.tar,ubuntu 22.04,arm64
3.12.5,8f1218b4cd328c23f7fd60733f2f13abc37ea22f3123a9e96731c60a698078c7,pythons/3.12.5/ubuntu-22-04-x86_64-8f1218b4cd328c23f7fd60733f2f13abc37ea22f3123a9e96731c60a698078c7.tar,ubuntu 22.04,x86_64
3.12.5,1da08a678aa4b6db13020dc41da4fd7fe658918de2ef9ec34acf303df5f205ef,pythons/3.12.5/ubuntu-24-04-arm64-1da08a678aa4b6db13020dc41da4fd7fe658918de2ef9ec34acf303df5f205ef.tar,ubuntu 24.04,arm64
3.12.5,4e43f1afc4b84901394dffa2807bb687a914a6a22259d9b84115d2770051ecc6,pythons/3.12.5/ubuntu-24-04-x86_64-4e43f1afc4b84901394dffa2807bb687a914a6a22259d9b84115d2770051ecc6.tar,ubuntu 24.04,x86_64
3.12.6,3337303c17e26aeb988584903e55e5c47961b7b12f39430cf583a1acf90a989a,pythons/3.12.6/ubuntu-22-04-arm64-3337303c17e26aeb988584903e55e5c47961b7b12f39430cf583a1acf90a989a.tar,ubuntu 22.04,arm64
3.12.6,961a8fd86a5895861bdc092f0675cb0fdc99aa3b03a03504d17590692dabf23b,pythons/3.12.6/ubuntu-22-04-x86_64-961a8fd86a5895861bdc092f0675cb0fdc99aa3b03a03504d17590692dabf23b.tar,ubuntu 22.04,x86_64
3.12.6,c9639330158047882bc2b8c4e7e52d7131c1523171b686932978291dca53ef18,pythons/3.12.6/ubuntu-24-04-arm64-c9639330158047882bc2b8c4e7e52d7131c1523171b686932978291dca53ef18.tar,ubuntu 24.04,arm64
3.12.6,d4b8b18dd4a42144f73f0bda9ddba6653e252dce6483c3e0b1f9b00b4eadb619,pythons/3.12.6/ubuntu-24-04-x86_64-d4b8b18dd4a42144f73f0bda9ddba6653e252dce6483c3e0b1f9b00b4eadb619.tar,ubuntu 24.04,x86_64
3.12.7,deaebb66689123738df5fb274a01d38cdadc92d735b0a91ee0ad4b8254b4e7cc,pythons/3.12.7/ubuntu-22-04-arm64-deaebb66689123738df5fb274a01d38cdadc92d735b0a91ee0ad4b8254b4e7cc.tar,ubuntu 22.04,arm64
3.12.7,5d3053f619a182800557caf5273f95873fca773e5b5e314e4f372994e675a59d,pythons/3.12.7/ubuntu-22-04-x86_64-5d3053f619a182800557caf5273f95873fca773e5b5e314e4f372994e675a59d.tar,ubuntu 22.04,x86_64
3.12.7,2d86ef9f2484cc6440f1514366bf97285a4b7a113815e6bf6d3df855cc312d12,pythons/3.12.7/ubuntu-24-04-arm64-2d86ef9f2484cc6440f1514366bf97285a4b7a113815e6bf6d3df855cc312d12.tar,ubuntu 24.04,arm64
3.12.7,5780b940397ee0b4a1ae4b00cd6288e696b3383e0ba7059d1400b5be3d4e2e80,pythons/3.12.7/ubuntu-24-04-x86_64-5780b940397ee0b4a1ae4b00cd6288e696b3383e0ba7059d1400b5be3d4e2e80.tar,ubuntu 24.04,x86_64
3.12.8,760cb3c5aab5bf81908de9829e514309160414eacb934c54595650e7e2b8358b,pythons/3.12.8/ubuntu-22-04-arm64-760cb3c5aab5bf81908de9829e514309160414eacb934c54595650e7e2b8358b.tar,ubuntu 22.04,arm64
3.12.8,ac69a9a088b9d7ee26e9614c1e1074ccda812ac8888ace3189333ce481f39fb7,pythons/3.12.8/ubuntu-22-04-x86_64-ac69a9a088b9d7ee26e9614c1e1074ccda812ac8888ace3189333ce481f39fb7.tar,ubuntu 22.04,x86_64
3.12.8,7b5e8407685338f739d1e05ebc1ffe44a2933f387c6262fbcb1915b52a9aab10,pythons/3.12.8/ubuntu-24-04-arm64-7b5e8407685338f739d1e05ebc1ffe44a2933f387c6262fbcb1915b52a9aab10.tar,ubuntu 24.04,arm64
3.12.8,aba1d6ffc2e3065a971b3c7625b0d7575a264a588093d43e360487ab98788695,pythons/3.12.8/ubuntu-24-04-x86_64-aba1d6ffc2e3065a971b3c7625b0d7575a264a588093d43e360487ab98788695.tar,ubuntu 24.04,x86_64
3.12.9,15bc9949e142f6a67890192becd40bb7d34a1dfc6388267272bef1b7e3b28c5f,pythons/3.12.9/ubuntu-22-04-arm64-15bc9949e142f6a67890192becd40bb7d34a1dfc6388267272bef1b7e3b28c5f.tar,ubuntu 22.04,arm64
3.12.9,7bbc742549440b1d33a60f5f06c85702d0d7b540ca81c4f0ff4f0d5403ad70d5,pythons/3.12.9/ubuntu-22-04-x86_64-7bbc742549440b1d33a60f5f06c85702d0d7b540ca81c4f0ff4f0d5403ad70d5.tar,ubuntu 22.04,x86_64
3.12.9,72a2e944c5cb82496e0d4b9f01245e0d6209ce529e4a7b1dd3208f73417ecae8,pythons/3.12.9/ubuntu-24-04-arm64-72a2e944c5cb82496e0d4b9f01245e0d6209ce529e4a7b1dd3208f73417ecae8.tar,ubuntu 24.04,arm64
3.12.9,48bead12332e789861f3fa527a5acb9aacd9dc9eaf05b82bd016b4223a880af9,pythons/3.12.9/ubuntu-24-04-x86_64-48bead12332e789861f3fa527a5acb9aacd9dc9eaf05b82bd016b4223a880af9.tar,ubuntu 24.04,x86_64
3.12.10,746495c857236aed44745ceb75aa99ca30bd419b68f994b6fb1f69b54a881446,pythons/3.12.10/ubuntu-22-04-arm64-746495c857236aed44745ceb75aa99ca30bd419b68f994b6fb1f69b54a881446.tar,ubuntu 22.04,arm64
3.12.10,f68f97196a1ccd5514cac9825f8567dbf37415c003641c9449232d60bf888978,pythons/3.12.10/ubuntu-22-04-x86_64-f68f97196a1ccd5514cac9825f8567dbf37415c003641c9449232d60bf888978.tar,ubuntu 22.04,x86_64
3.12.10,34916fa6e33b2156ef68eacb22959b0642c86e9f7faf0f67a2eecb6e81ad7c80,pythons/3.12.10/ubuntu-24-04-arm64-34916fa6e33b2156ef68eacb22959b0642c86e9f7faf0f67a2eecb6e81ad7c80.tar,ubuntu 24.04,arm64
3.12.10,54531a282dceac74dd1cab3381f2ba8033187bae1711b0584659ffd3ca9d9ecf,pythons/3.12.10/ubuntu-24-04-x86_64-54531a282dceac74dd1cab3381f2ba8033187bae1711b0584659ffd3ca9d9ecf.tar,ubuntu 24.04,x86_64
3.12.11,ccd1b6b170fecda63dedf4885be233b6f1377e5f3937576e28c7b05a800be259,pythons/3.12.11/ubuntu-22-04-arm64-ccd1b6b170fecda63dedf4885be233b6f1377e5f3937576e28c7b05a800be259.tar,ubuntu 22.04,arm64
3.12.11,c84edd58bc2180550c17ec3fd98ecfdc51bf7caadf78017508cfd1d0f1d29f56,pythons/3.12.11/ubuntu-22-04-x86_64-c84edd58bc2180550c17ec3fd98ecfdc51bf7caadf78017508cfd1d0f1d29f56.tar,ubuntu 22.04,x86_64
3.12.11,e18c4fc57075beb58bce55851c9617555ddc345b1738641add7abdb4caf1a204,pythons/3.12.11/ubuntu-24-04-arm64-e18c4fc57075beb58bce55851c9617555ddc345b1738641add7abdb4caf1a204.tar,ubuntu 24.04,arm64
3.12.11,bc72d1f26455aeb98d5b47b1bb44569c9da6f07aac4c9b5d4e663af9c02ba1ba,pythons/3.12.11/ubuntu-24-04-x86_64-bc72d1f26455aeb98d5b47b1bb44569c9da6f07aac4c9b5d4e663af9c02ba1ba.tar,ubuntu 24.04,x86_64
3.12.12,f1fb0fc220b35ffd1a791bd7ea657fdf616236555a7f2e54131c60c53dd5bda6,pythons/3.12.12/ubuntu-22-04-arm64-f1fb0fc220b35ffd1a791bd7ea657fdf616236555a7f2e54131c60c53dd5bda6.tar,ubuntu 22.04,arm64
3.12.12,8fcb292128f12e1bfbbcc4853606e15e99bc7996918a980d01087ef35c96550d,pythons/3.12.12/ubuntu-22-04-x86_64-8fcb292128f12e1bfbbcc4853606e15e99bc7996918a980d01087ef35c96550d.tar,ubuntu 22.04,x86_64
3.12.12,99d69f7c8e23d213f499ccd43b7a60861332bd0793aaea470a3a56f44d581f7f,pythons/3.12.12/ubuntu-24-04-arm64-99d69f7c8e23d213f499ccd43b7a60861332bd0793aaea470a3a56f44d581f7f.tar,ubuntu 24.04,arm64
3.12.12,9d78016ad83448467c22d96264d16e168ff998de9537ba1a3625299905113870,pythons/3.12.12/ubuntu-24-04-x86_64-9d78016ad83448467c22d96264d16e168ff998de9537ba1a3625299905113870.tar,ubuntu 24.04,x86_64
3.12.13,03b69779aa3daad14d4059736d710bd83ddb4ac65bba4de3640cb07272c1af61,pythons/3.12.13/ubuntu-22-04-arm64-03b69779aa3daad14d4059736d710bd83ddb4ac65bba4de3640cb07272c1af61.tar,ubuntu 22.04,arm64
3.12.13,6dedb976933bbce8d8a1c0b4d5e2320ac2eba7a14841a5dbf31b73f6283c7bfb,pythons/3.12.13/ubuntu-22-04-x86_64-6dedb976933bbce8d8a1c0b4d5e2320ac2eba7a14841a5dbf31b73f6283c7bfb.tar,ubuntu 22.04,x86_64
3.12.13,2a847093041286e92d1995b4783db700560e906712b37bb72f79d5221387385b,pythons/3.12.13/ubuntu-24-04-arm64-2a847093041286e92d1995b4783db700560e906712b37bb72f79d5221387385b.tar,ubuntu 24.04,arm64
3.12.13,235a1b513956a9ff44f87b3cca120e9e4a58a07913d7f9fd7cd01381b6ab7863,pythons/3.12.13/ubuntu-24-04-x86_64-235a1b513956a9ff44f87b3cca120e9e4a58a07913d7f9fd7cd01381b6ab7863.tar,ubuntu 24.04,x86_64
